id,name,location,city_slug,address,phone,website,rating,pincode,image_url,property_type,active,google_cid,google_review_count,google_summary,gmb_link,hotelzz_link
misty-cottage-wayanad-in06243,Misty Cottage Wayanad,Wayanad,wayanad,"193, Mananthavady, Kalpetta, Wayanad, Kerala 673575",,,4.0,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=misty-cottage-wayanad-in06243
snowline-wayanad-cottage-in06244,Snowline Wayanad Cottage,Wayanad,wayanad,"48, Meppadi, Meppadi, Wayanad, Kerala 673121",,,4.8,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=snowline-wayanad-cottage-in06244
wayanad-hills-resort-in06245,Wayanad Hills Resort,Wayanad,wayanad,"576, Meppadi, Sulthan Bathery, Wayanad, Kerala 673121",,,4.3,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=wayanad-hills-resort-in06245
himalayan-aspen-wayanad-in06246,Himalayan Aspen Wayanad,Wayanad,wayanad,"197, Sulthan Bathery, Vythiri, Wayanad, Kerala 673575",,,4.8,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-aspen-wayanad-in06246
serene-pines-wayanad-in06247,Serene Pines Wayanad,Wayanad,wayanad,"558, Meppadi, Vythiri, Wayanad, Kerala 673121",,,4.8,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=serene-pines-wayanad-in06247
wayanad-mountain-inn-in06248,Wayanad Mountain Inn,Wayanad,wayanad,"563, Lakkidi, Sulthan Bathery, Wayanad, Kerala 673596",,,4.5,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=wayanad-mountain-inn-in06248
regal-valley-stay-wayanad-in06249,Regal Valley Stay Wayanad,Wayanad,wayanad,"348, Meppadi, Sulthan Bathery, Wayanad, Kerala 673596",,,4.6,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=regal-valley-stay-wayanad-in06249
cedar-wayanad-lodge-in06250,Cedar Wayanad Lodge,Wayanad,wayanad,"561, Sulthan Bathery, Sulthan Bathery, Wayanad, Kerala 673575",,,4.5,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=cedar-wayanad-lodge-in06250
sapphire-hideaway-wayanad-in06251,Sapphire Hideaway Wayanad,Wayanad,wayanad,"393, Vythiri, Kalpetta, Wayanad, Kerala 673596",,,4.3,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sapphire-hideaway-wayanad-in06251
himalayan-indigo-wayanad-in06252,Himalayan Indigo Wayanad,Wayanad,wayanad,"546, Lakkidi, Kalpetta, Wayanad, Kerala 673575",,,4.6,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-indigo-wayanad-in06252
the-crown-cabin-wayanad-in06253,The Crown Cabin Wayanad,Wayanad,wayanad,"146, Lakkidi, Kalpetta, Wayanad, Kerala 673575",,,4.0,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-crown-cabin-wayanad-in06253
the-wayanad-retreat-in06254,The Wayanad Retreat,Wayanad,wayanad,"108, Vythiri, Vythiri, Wayanad, Kerala 673575",,,4.7,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-wayanad-retreat-in06254
aurora-valley-stay-wayanad-in06255,Aurora Valley Stay Wayanad,Wayanad,wayanad,"46, Kalpetta, Meppadi, Wayanad, Kerala 673121",,,4.1,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aurora-valley-stay-wayanad-in06255
velvet-pines-wayanad-in06256,Velvet Pines Wayanad,Wayanad,wayanad,"453, Sulthan Bathery, Kalpetta, Wayanad, Kerala 673121",,,4.3,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=velvet-pines-wayanad-in06256
the-royal-cabin-wayanad-in06257,The Royal Cabin Wayanad,Wayanad,wayanad,"8, Mananthavady, Vythiri, Wayanad, Kerala 673596",,,4.6,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-royal-cabin-wayanad-in06257
the-regal-cabin-wayanad-in06258,The Regal Cabin Wayanad,Wayanad,wayanad,"160, Meppadi, Lakkidi, Wayanad, Kerala 673121",,,4.4,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-regal-cabin-wayanad-in06258
apple-orchard-wayanad-in06259,Apple Orchard Wayanad,Wayanad,wayanad,"586, Sulthan Bathery, Vythiri, Wayanad, Kerala 673575",,,4.9,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=apple-orchard-wayanad-in06259
marigold-view-resort-wayanad-in06260,Marigold View Resort Wayanad,Wayanad,wayanad,"35, Meppadi, Kalpetta, Wayanad, Kerala 673596",,,4.5,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=marigold-view-resort-wayanad-in06260
wood-house-wayanad-in06261,Wood House Wayanad,Wayanad,wayanad,"347, Vythiri, Sulthan Bathery, Wayanad, Kerala 673596",,,4.6,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=wood-house-wayanad-in06261
orchid-cottage-wayanad-in06262,Orchid Cottage Wayanad,Wayanad,wayanad,"590, Meppadi, Kalpetta, Wayanad, Kerala 673596",,,4.4,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=orchid-cottage-wayanad-in06262
the-sapphire-cabin-wayanad-in06263,The Sapphire Cabin Wayanad,Wayanad,wayanad,"132, Vythiri, Kalpetta, Wayanad, Kerala 673596",,,4.2,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-sapphire-cabin-wayanad-in06263
pearl-hideaway-wayanad-in06264,Pearl Hideaway Wayanad,Wayanad,wayanad,"308, Vythiri, Vythiri, Wayanad, Kerala 673596",,,4.7,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pearl-hideaway-wayanad-in06264
the-crystal-cabin-wayanad-in06265,The Crystal Cabin Wayanad,Wayanad,wayanad,"498, Vythiri, Sulthan Bathery, Wayanad, Kerala 673596",,,4.4,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-crystal-cabin-wayanad-in06265
alpine-cottage-wayanad-in06266,Alpine Cottage Wayanad,Wayanad,wayanad,"222, Vythiri, Meppadi, Wayanad, Kerala 673596",,,4.3,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=alpine-cottage-wayanad-in06266
maple-hideaway-wayanad-in06267,Maple Hideaway Wayanad,Wayanad,wayanad,"189, Lakkidi, Vythiri, Wayanad, Kerala 673121",,,4.3,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=maple-hideaway-wayanad-in06267
vintage-view-resort-wayanad-in06268,Vintage View Resort Wayanad,Wayanad,wayanad,"91, Sulthan Bathery, Kalpetta, Wayanad, Kerala 673575",,,4.7,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=vintage-view-resort-wayanad-in06268
imperial-cottage-wayanad-in06269,Imperial Cottage Wayanad,Wayanad,wayanad,"499, Vythiri, Vythiri, Wayanad, Kerala 673575",,,4.1,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=imperial-cottage-wayanad-in06269
aria-view-resort-wayanad-in06270,Aria View Resort Wayanad,Wayanad,wayanad,"187, Mananthavady, Vythiri, Wayanad, Kerala 673575",,,4.5,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aria-view-resort-wayanad-in06270
hotel-wooden-wayanad-in06271,Hotel Wooden Wayanad,Wayanad,wayanad,"65, Sulthan Bathery, Kalpetta, Wayanad, Kerala 673121",,,4.0,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-wooden-wayanad-in06271
tranquil-view-resort-wayanad-in06272,Tranquil View Resort Wayanad,Wayanad,wayanad,"209, Vythiri, Meppadi, Wayanad, Kerala 673121",,,4.1,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=tranquil-view-resort-wayanad-in06272
aurora-cottage-wayanad-in06273,Aurora Cottage Wayanad,Wayanad,wayanad,"41, Meppadi, Vythiri, Wayanad, Kerala 673121",,,4.5,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aurora-cottage-wayanad-in06273
hotel-regal-wayanad-in06274,Hotel Regal Wayanad,Wayanad,wayanad,"186, Vythiri, Kalpetta, Wayanad, Kerala 673596",,,4.2,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-regal-wayanad-in06274
whispering-cottage-wayanad-in06275,Whispering Cottage Wayanad,Wayanad,wayanad,"373, Vythiri, Vythiri, Wayanad, Kerala 673596",,,4.5,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=whispering-cottage-wayanad-in06275
velvet-hideaway-wayanad-in06276,Velvet Hideaway Wayanad,Wayanad,wayanad,"217, Lakkidi, Lakkidi, Wayanad, Kerala 673121",,,4.4,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=velvet-hideaway-wayanad-in06276
imperial-hideaway-wayanad-in06277,Imperial Hideaway Wayanad,Wayanad,wayanad,"136, Sulthan Bathery, Vythiri, Wayanad, Kerala 673121",,,4.4,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=imperial-hideaway-wayanad-in06277
himalayan-sapphire-wayanad-in06278,Himalayan Sapphire Wayanad,Wayanad,wayanad,"334, Lakkidi, Kalpetta, Wayanad, Kerala 673121",,,4.1,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-sapphire-wayanad-in06278
the-cosy-cabin-wayanad-in06279,The Cosy Cabin Wayanad,Wayanad,wayanad,"242, Mananthavady, Sulthan Bathery, Wayanad, Kerala 673575",,,4.7,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-cosy-cabin-wayanad-in06279
alpine-hideaway-wayanad-in06280,Alpine Hideaway Wayanad,Wayanad,wayanad,"394, Meppadi, Kalpetta, Wayanad, Kerala 673596",,,4.3,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=alpine-hideaway-wayanad-in06280
imperial-view-resort-wayanad-in06281,Imperial View Resort Wayanad,Wayanad,wayanad,"469, Kalpetta, Meppadi, Wayanad, Kerala 673121",,,4.7,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=imperial-view-resort-wayanad-in06281
crown-hideaway-wayanad-in06282,Crown Hideaway Wayanad,Wayanad,wayanad,"276, Kalpetta, Vythiri, Wayanad, Kerala 673596",,,4.3,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=crown-hideaway-wayanad-in06282
azure-view-resort-wayanad-in06283,Azure View Resort Wayanad,Wayanad,wayanad,"428, Kalpetta, Sulthan Bathery, Wayanad, Kerala 673596",,,4.1,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=azure-view-resort-wayanad-in06283
himalayan-serene-wayanad-in06284,Himalayan Serene Wayanad,Wayanad,wayanad,"131, Meppadi, Kalpetta, Wayanad, Kerala 673596",,,4.7,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-serene-wayanad-in06284
hotel-cosy-wayanad-in06285,Hotel Cosy Wayanad,Wayanad,wayanad,"454, Lakkidi, Lakkidi, Wayanad, Kerala 673596",,,4.3,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-cosy-wayanad-in06285
himalayan-saffron-wayanad-in06286,Himalayan Saffron Wayanad,Wayanad,wayanad,"123, Lakkidi, Meppadi, Wayanad, Kerala 673121",,,4.1,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-saffron-wayanad-in06286
the-misty-cabin-wayanad-in06287,The Misty Cabin Wayanad,Wayanad,wayanad,"70, Meppadi, Sulthan Bathery, Wayanad, Kerala 673575",,,4.8,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-misty-cabin-wayanad-in06287
maple-valley-stay-wayanad-in06288,Maple Valley Stay Wayanad,Wayanad,wayanad,"531, Vythiri, Vythiri, Wayanad, Kerala 673121",,,4.7,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=maple-valley-stay-wayanad-in06288
tranquil-cottage-wayanad-in06289,Tranquil Cottage Wayanad,Wayanad,wayanad,"147, Meppadi, Sulthan Bathery, Wayanad, Kerala 673121",,,4.6,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=tranquil-cottage-wayanad-in06289
aspen-cottage-wayanad-in06290,Aspen Cottage Wayanad,Wayanad,wayanad,"286, Meppadi, Meppadi, Wayanad, Kerala 673575",,,4.0,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aspen-cottage-wayanad-in06290
whispering-view-resort-wayanad-in06291,Whispering View Resort Wayanad,Wayanad,wayanad,"2, Sulthan Bathery, Vythiri, Wayanad, Kerala 673575",,,4.6,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=whispering-view-resort-wayanad-in06291
hotel-heritage-wayanad-in06292,Hotel Heritage Wayanad,Wayanad,wayanad,"6, Sulthan Bathery, Lakkidi, Wayanad, Kerala 673596",,,4.0,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-heritage-wayanad-in06292
highland-pines-wayanad-in06293,Highland Pines Wayanad,Wayanad,wayanad,"573, Mananthavady, Vythiri, Wayanad, Kerala 673596",,,4.5,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=highland-pines-wayanad-in06293
wooden-cottage-wayanad-in06294,Wooden Cottage Wayanad,Wayanad,wayanad,"390, Mananthavady, Lakkidi, Wayanad, Kerala 673575",,,4.3,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=wooden-cottage-wayanad-in06294
hotel-pearl-wayanad-in06295,Hotel Pearl Wayanad,Wayanad,wayanad,"482, Vythiri, Sulthan Bathery, Wayanad, Kerala 673596",,,4.6,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-pearl-wayanad-in06295
crystal-hideaway-wayanad-in06296,Crystal Hideaway Wayanad,Wayanad,wayanad,"58, Kalpetta, Meppadi, Wayanad, Kerala 673596",,,4.0,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=crystal-hideaway-wayanad-in06296
the-tranquil-cabin-wayanad-in06297,The Tranquil Cabin Wayanad,Wayanad,wayanad,"172, Vythiri, Vythiri, Wayanad, Kerala 673121",,,4.5,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-tranquil-cabin-wayanad-in06297
himalayan-regal-wayanad-in06298,Himalayan Regal Wayanad,Wayanad,wayanad,"51, Vythiri, Sulthan Bathery, Wayanad, Kerala 673575",,,4.3,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-regal-wayanad-in06298
serene-cottage-wayanad-in06299,Serene Cottage Wayanad,Wayanad,wayanad,"216, Vythiri, Kalpetta, Wayanad, Kerala 673121",,,4.6,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=serene-cottage-wayanad-in06299
misty-valley-stay-wayanad-in06300,Misty Valley Stay Wayanad,Wayanad,wayanad,"286, Sulthan Bathery, Meppadi, Wayanad, Kerala 673596",,,4.2,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=misty-valley-stay-wayanad-in06300
silver-pines-wayanad-in06301,Silver Pines Wayanad,Wayanad,wayanad,"54, Kalpetta, Meppadi, Wayanad, Kerala 673575",,,4.2,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=silver-pines-wayanad-in06301
highland-cottage-wayanad-in06302,Highland Cottage Wayanad,Wayanad,wayanad,"247, Vythiri, Kalpetta, Wayanad, Kerala 673121",,,4.8,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=highland-cottage-wayanad-in06302
indigo-pines-wayanad-in06303,Indigo Pines Wayanad,Wayanad,wayanad,"268, Kalpetta, Sulthan Bathery, Wayanad, Kerala 673121",,,4.0,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=indigo-pines-wayanad-in06303
hotel-royal-wayanad-in06304,Hotel Royal Wayanad,Wayanad,wayanad,"305, Sulthan Bathery, Meppadi, Wayanad, Kerala 673121",,,4.3,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-royal-wayanad-in06304
sunrise-cottage-wayanad-in06305,Sunrise Cottage Wayanad,Wayanad,wayanad,"467, Mananthavady, Kalpetta, Wayanad, Kerala 673575",,,4.1,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sunrise-cottage-wayanad-in06305
himalayan-heritage-wayanad-in06306,Himalayan Heritage Wayanad,Wayanad,wayanad,"75, Kalpetta, Vythiri, Wayanad, Kerala 673596",,,4.0,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-heritage-wayanad-in06306
the-sunrise-cabin-wayanad-in06307,The Sunrise Cabin Wayanad,Wayanad,wayanad,"10, Vythiri, Sulthan Bathery, Wayanad, Kerala 673121",,,4.0,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-sunrise-cabin-wayanad-in06307
maple-pines-wayanad-in06308,Maple Pines Wayanad,Wayanad,wayanad,"569, Meppadi, Sulthan Bathery, Wayanad, Kerala 673121",,,4.2,673121,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=maple-pines-wayanad-in06308
pearl-view-resort-wayanad-in06309,Pearl View Resort Wayanad,Wayanad,wayanad,"11, Kalpetta, Sulthan Bathery, Wayanad, Kerala 673575",,,4.7,673575,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pearl-view-resort-wayanad-in06309
cosy-pines-wayanad-in06310,Cosy Pines Wayanad,Wayanad,wayanad,"110, Lakkidi, Sulthan Bathery, Wayanad, Kerala 673596",,,4.7,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=cosy-pines-wayanad-in06310
port-blair-seaside-villa-in06311,Port Blair Seaside Villa,Port Blair,port-blair,"382, Haddo, Phoenix Bay, Port Blair, Andaman 744101",,,4.4,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=port-blair-seaside-villa-in06311
sun-amp-sand-port-blair-in06312,Sun &amp; Sand Port Blair,Port Blair,port-blair,"587, Phoenix Bay, near Corbyn's Cove, Port Blair, Andaman 744101",,,4.7,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=sun-amp-sand-port-blair-in06312
coral-port-blair-resort-in06313,Coral Port Blair Resort,Port Blair,port-blair,"102, Aberdeen Bazaar, Marine Hill, Port Blair, Andaman 744103",,,4.2,744103,,Resort,yes,,,,,https://hotelzz.in/property.html?id=coral-port-blair-resort-in06313
misty-bay-stay-port-blair-in06314,Misty Bay Stay Port Blair,Port Blair,port-blair,"170, Marine Hill, Marine Hill, Port Blair, Andaman 744102",,,4.6,744102,,Resort,yes,,,,,https://hotelzz.in/property.html?id=misty-bay-stay-port-blair-in06314
hotel-port-blair-coastal-in06315,Hotel Port Blair Coastal,Port Blair,port-blair,"271, Marine Hill, Aberdeen Bazaar, Port Blair, Andaman 744103",,,4.0,744103,,Resort,yes,,,,,https://hotelzz.in/property.html?id=hotel-port-blair-coastal-in06315
sunset-port-blair-inn-in06316,Sunset Port Blair Inn,Port Blair,port-blair,"385, Marine Hill, Aberdeen Bazaar, Port Blair, Andaman 744101",,,4.4,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=sunset-port-blair-inn-in06316
hotel-port-blair-marina-in06317,Hotel Port Blair Marina,Port Blair,port-blair,"20, Haddo, Aberdeen Bazaar, Port Blair, Andaman 744102",,,4.8,744102,,Resort,yes,,,,,https://hotelzz.in/property.html?id=hotel-port-blair-marina-in06317
pearl-port-blair-cottage-in06318,Pearl Port Blair Cottage,Port Blair,port-blair,"337, Junglighat, Phoenix Bay, Port Blair, Andaman 744101",,,4.6,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=pearl-port-blair-cottage-in06318
driftwood-port-blair-stay-in06319,Driftwood Port Blair Stay,Port Blair,port-blair,"558, Marine Hill, Aberdeen Bazaar, Port Blair, Andaman 744101",,,4.6,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=driftwood-port-blair-stay-in06319
wooden-cove-port-blair-in06320,Wooden Cove Port Blair,Port Blair,port-blair,"467, Corbyn's Cove, Aberdeen Bazaar, Port Blair, Andaman 744101",,,4.9,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=wooden-cove-port-blair-in06320
hotel-ocean-wooden-port-blair-in06321,Hotel Ocean Wooden Port Blair,Port Blair,port-blair,"197, Marine Hill, Phoenix Bay, Port Blair, Andaman 744101",,,4.2,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=hotel-ocean-wooden-port-blair-in06321
crystal-beach-resort-port-blair-in06322,Crystal Beach Resort Port Blair,Port Blair,port-blair,"286, Corbyn's Cove, Marine Hill, Port Blair, Andaman 744103",,,4.6,744103,,Resort,yes,,,,,https://hotelzz.in/property.html?id=crystal-beach-resort-port-blair-in06322
highland-cove-port-blair-in06323,Highland Cove Port Blair,Port Blair,port-blair,"535, Haddo, Aberdeen Bazaar, Port Blair, Andaman 744103",,,4.4,744103,,Resort,yes,,,,,https://hotelzz.in/property.html?id=highland-cove-port-blair-in06323
highland-beach-resort-port-blair-in06324,Highland Beach Resort Port Blair,Port Blair,port-blair,"357, Phoenix Bay, Phoenix Bay, Port Blair, Andaman 744102",,,4.0,744102,,Resort,yes,,,,,https://hotelzz.in/property.html?id=highland-beach-resort-port-blair-in06324
heritage-bay-stay-port-blair-in06325,Heritage Bay Stay Port Blair,Port Blair,port-blair,"189, Aberdeen Bazaar, Phoenix Bay, Port Blair, Andaman 744101",,,4.1,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=heritage-bay-stay-port-blair-in06325
saffron-beach-resort-port-blair-in06326,Saffron Beach Resort Port Blair,Port Blair,port-blair,"509, Junglighat, near Corbyn's Cove, Port Blair, Andaman 744103",,,4.8,744103,,Resort,yes,,,,,https://hotelzz.in/property.html?id=saffron-beach-resort-port-blair-in06326
hotel-ocean-azure-port-blair-in06327,Hotel Ocean Azure Port Blair,Port Blair,port-blair,"240, Phoenix Bay, Aberdeen Bazaar, Port Blair, Andaman 744102",,,4.9,744102,,Resort,yes,,,,,https://hotelzz.in/property.html?id=hotel-ocean-azure-port-blair-in06327
alpine-cove-port-blair-in06328,Alpine Cove Port Blair,Port Blair,port-blair,"118, Corbyn's Cove, Aberdeen Bazaar, Port Blair, Andaman 744102",,,4.5,744102,,Resort,yes,,,,,https://hotelzz.in/property.html?id=alpine-cove-port-blair-in06328
azure-beach-resort-port-blair-in06329,Azure Beach Resort Port Blair,Port Blair,port-blair,"14, Aberdeen Bazaar, Aberdeen Bazaar, Port Blair, Andaman 744101",,,4.4,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=azure-beach-resort-port-blair-in06329
hotel-ocean-orchid-port-blair-in06330,Hotel Ocean Orchid Port Blair,Port Blair,port-blair,"547, Haddo, Aberdeen Bazaar, Port Blair, Andaman 744101",,,4.6,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=hotel-ocean-orchid-port-blair-in06330
aurora-bay-stay-port-blair-in06331,Aurora Bay Stay Port Blair,Port Blair,port-blair,"359, Aberdeen Bazaar, Aberdeen Bazaar, Port Blair, Andaman 744101",,,4.4,744101,,Resort,yes,,,,,https://hotelzz.in/property.html?id=aurora-bay-stay-port-blair-in06331
